"seccion","X.x","munn.x","edon.x","disloc2015","disloc2017","disfed2017","X.y","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","panal_clv1","pan_clv1","prd_clv1","pt_clv1","pvem_clv1","pan_clv2","esc1_mcCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_pvemCLV1","esc2_panCLV2","SQ","dsiSQ_E1"
950,942,96,31,10,6,3,942,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
951,943,96,31,10,6,3,943,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
952,944,96,31,10,6,3,944,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
953,945,96,31,10,6,3,945,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
954,946,96,31,10,6,3,946,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
955,947,96,31,10,6,3,947,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
956,948,96,31,10,6,3,948,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
957,949,96,31,10,6,3,949,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
958,950,96,31,10,6,3,950,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
959,951,96,31,10,6,3,951,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
960,952,96,31,10,6,3,952,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
961,953,96,31,10,6,3,953,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
962,954,96,31,10,6,3,954,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
963,955,96,31,10,6,3,955,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
964,956,96,31,10,6,3,956,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
965,957,96,31,10,6,3,957,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
966,958,96,31,10,6,3,958,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
967,959,96,31,10,6,3,959,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
968,960,96,31,10,6,3,960,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
969,961,96,31,10,6,3,961,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
970,962,96,31,10,6,3,962,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
971,963,96,31,10,6,3,963,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
972,964,96,31,10,6,3,964,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
973,965,97,31,15,5,3,965,31,97,6,6,5,8,5,6,7,6,7,5,0,0,1,0,0,0,15,0.268
974,966,97,31,15,5,3,966,31,97,6,6,5,8,5,6,7,6,7,5,0,0,1,0,0,0,15,0.268
975,967,97,31,15,5,3,967,31,97,6,6,5,8,5,6,7,6,7,5,0,0,1,0,0,0,15,0.268
976,968,97,31,15,5,3,968,31,97,6,6,5,8,5,6,7,6,7,5,0,0,1,0,0,0,15,0.268
977,969,98,31,12,3,1,969,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
978,970,98,31,12,3,1,970,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
979,971,98,31,12,3,1,971,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
980,972,98,31,12,3,1,972,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
981,973,98,31,12,3,1,973,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
982,974,98,31,12,3,1,974,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
983,975,98,31,12,3,1,975,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
984,976,98,31,12,3,1,976,31,98,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
985,977,99,31,15,7,3,977,31,99,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
986,978,99,31,15,7,3,978,31,99,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
987,979,99,31,15,7,3,979,31,99,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
988,980,100,31,8,1,2,980,31,100,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
989,981,100,31,8,1,2,981,31,100,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
990,982,101,31,8,1,1,982,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
991,983,101,31,8,1,1,983,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
992,984,101,31,8,1,1,984,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
993,985,101,31,8,1,1,985,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
994,986,101,31,8,1,1,986,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
995,987,101,31,8,1,1,987,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
996,988,101,31,8,1,1,988,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
997,989,101,31,8,1,1,989,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
998,990,101,31,8,1,1,990,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
999,991,101,31,8,1,1,991,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1000,992,101,31,8,1,1,992,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1001,993,101,31,8,1,1,993,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1002,994,101,31,8,1,1,994,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1003,995,101,31,8,1,1,995,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1004,996,101,31,8,1,1,996,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1005,997,101,31,8,1,1,997,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1006,998,101,31,8,1,1,998,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1007,999,101,31,8,1,1,999,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1008,1000,101,31,8,1,1,1000,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1009,1001,101,31,8,1,1,1001,31,101,8,9,1,5,1,9,8,8,4,1,0,0,0,1,0,0,14,0.343
1010,1002,102,31,11,8,3,1002,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1011,1003,102,31,11,8,3,1003,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1012,1004,102,31,11,8,3,1004,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1013,1005,102,31,11,8,3,1005,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1014,1006,102,31,11,8,3,1006,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1015,1007,102,31,11,8,3,1007,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1016,1008,102,31,11,8,3,1008,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1017,1009,102,31,11,8,3,1009,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1018,1010,102,31,11,8,3,1010,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1019,1011,102,31,11,8,3,1011,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1020,1012,102,31,11,8,3,1012,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1021,1013,102,31,11,8,3,1013,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1022,1014,102,31,11,8,3,1014,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1023,1015,102,31,11,8,3,1015,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1024,1016,102,31,11,8,3,1016,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1025,1017,102,31,11,8,3,1017,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1026,1018,102,31,11,8,3,1018,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1027,1019,102,31,11,8,3,1019,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1028,1020,102,31,11,8,3,1020,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1029,1021,102,31,11,8,3,1021,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1030,1022,102,31,11,8,3,1022,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1031,1023,102,31,11,8,3,1023,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1032,1024,102,31,11,8,3,1024,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1033,1025,102,31,11,8,3,1025,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1034,1026,102,31,11,8,3,1026,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1035,1027,102,31,11,8,3,1027,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1036,1028,102,31,11,8,3,1028,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1037,1029,102,31,11,8,3,1029,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1038,1030,102,31,11,8,3,1030,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1039,1031,102,31,11,8,3,1031,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1040,1032,102,31,11,8,3,1032,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1041,1033,102,31,11,8,3,1033,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1042,1034,102,31,11,8,3,1034,31,102,1,1,8,7,8,1,6,1,2,8,0,0,1,0,0,0,11,0.765
1043,1035,103,31,14,7,2,1035,31,103,6,6,7,8,5,6,4,6,1,7,0,0,1,0,0,0,15,0.268
1044,1036,103,31,14,7,2,1036,31,103,6,6,7,8,5,6,4,6,1,7,0,0,1,0,0,0,15,0.268
1045,1037,104,31,15,7,3,1037,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1046,1038,104,31,15,7,3,1038,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1047,1039,104,31,15,7,3,1039,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1048,1040,104,31,15,7,3,1040,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1049,1041,104,31,15,7,3,1041,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1050,1042,104,31,15,7,3,1042,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1051,1043,104,31,15,7,3,1043,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1052,1044,104,31,15,7,3,1044,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1053,1045,104,31,15,7,3,1045,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1054,1046,104,31,15,7,3,1046,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1055,1047,104,31,15,7,3,1047,31,104,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
1056,1048,105,31,9,4,2,1048,31,105,2,4,4,3,3,4,9,2,1,4,0,0,0,0,0,1,14,0.21
1057,1049,106,31,10,5,2,1049,31,106,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
1058,1050,106,31,10,5,2,1050,31,106,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
1059,1051,106,31,10,5,2,1051,31,106,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
1060,1052,50,31,4,15,5,1052,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1061,1053,50,31,4,15,5,1053,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1062,1054,50,31,4,15,5,1054,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1063,1055,50,31,4,15,5,1055,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1064,1056,50,31,4,15,5,1056,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1065,1057,50,31,4,15,5,1057,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1066,1058,50,31,4,15,5,1058,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1067,1059,50,31,4,15,5,1059,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1068,1060,50,31,4,15,5,1060,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1069,1061,50,31,4,15,5,1061,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1070,1062,50,31,4,15,5,1062,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1071,1063,50,31,4,15,5,1063,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1072,1064,50,31,4,15,5,1064,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1073,1065,50,31,4,15,5,1065,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1074,1066,50,31,4,15,5,1066,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1075,1067,50,31,4,15,5,1067,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1076,1068,50,31,4,15,5,1068,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1077,1069,50,31,4,15,5,1069,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1078,1070,50,31,4,15,5,1070,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1079,1071,50,31,4,15,5,1071,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1080,1072,50,31,4,15,5,1072,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1081,1073,50,31,4,15,5,1073,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.819
1082,1074,50,31,7,13,4,1074,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1083,1075,50,31,7,13,4,1075,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1084,1076,50,31,7,13,4,1076,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1085,1077,50,31,7,13,4,1077,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1086,1078,50,31,7,13,4,1078,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1087,1079,50,31,7,13,4,1079,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1088,1080,50,31,7,13,4,1080,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1089,1081,50,31,7,13,4,1081,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1090,1082,50,31,7,13,4,1082,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1091,1083,50,31,7,13,4,1083,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1092,1084,50,31,7,13,4,1084,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1093,1085,50,31,7,13,4,1085,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1094,1086,50,31,7,13,4,1086,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1095,1087,50,31,7,13,4,1087,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1096,1088,50,31,7,13,4,1088,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1097,1089,50,31,7,13,4,1089,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1098,1090,50,31,7,13,4,1090,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1099,1091,50,31,7,13,4,1091,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1100,1092,50,31,7,13,4,1092,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1101,1093,50,31,7,13,4,1093,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1102,1094,50,31,7,13,4,1094,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1103,1095,50,31,7,13,4,1095,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1104,1096,50,31,7,13,4,1096,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1105,1097,50,31,7,13,4,1097,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1106,1098,50,31,7,13,4,1098,31,50,14,13,13,12,13,13,11,14,14,13,0,0,0,0,1,1,3,0.351
1107,1099,50,31,3,13,4,1099,31,50,14,13,13,12,13,13,13,14,14,13,0,0,0,0,1,1,3,0.351
1108,1100,50,31,3,13,4,1100,31,50,14,13,13,15,13,13,13,14,12,13,0,0,0,0,0,1,3,0.351
1109,1101,50,31,3,13,4,1101,31,50,14,13,13,15,13,13,13,14,12,13,0,0,0,0,0,1,3,0.351
1110,1102,50,31,3,13,4,1102,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1111,1103,50,31,3,13,4,1103,31,50,14,13,13,12,13,13,13,14,14,13,0,0,0,0,1,1,3,0.351
1112,1104,50,31,3,13,4,1104,31,50,14,13,13,12,13,13,13,14,14,13,0,0,0,0,1,1,3,0.351
1113,1105,50,31,3,13,4,1105,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1114,1106,50,31,3,13,4,1106,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1115,1107,50,31,3,13,4,1107,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1116,1108,50,31,3,13,4,1108,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1117,1109,50,31,3,13,4,1109,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1118,1110,50,31,3,13,4,1110,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1119,1111,50,31,3,13,4,1111,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1120,1112,50,31,3,13,4,1112,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1121,1113,50,31,3,13,4,1113,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1122,1114,50,31,3,13,4,1114,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1123,1115,50,31,3,13,4,1115,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1124,1116,50,31,3,13,4,1116,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1125,1117,50,31,3,13,4,1117,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1126,1118,50,31,3,13,4,1118,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1127,1119,50,31,3,13,4,1119,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1128,1120,50,31,3,13,4,1120,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
1129,1121,50,31,3,13,4,1121,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.351
